Director,First Average Rating,Last Average Rating,Career Progression Rating
Phil Volken,4.7,6.2,1.5
Phil Traill,4.8,6.3,1.5
Hirobumi Watanabe,6.099999999999999,7.599999999999999,1.5
Yaky Yosha,5.2,6.7,1.5
Biodun Stephen,5.666666666666667,7.166666666666667,1.5
Barry Alexander Brown,4.7,6.2,1.5
Peter Hutchings,5.400000000000001,6.900000000000001,1.5
Rodrigo Bellott,5.8,7.3,1.5
Kathryn Bigelow,5.8,7.3,1.5
Nontakorn Taweesuk,5.599999999999999,7.099999999999999,1.5
Patrick Johnson,3.0,4.5,1.5
Lola Doillon,5.5,7.0,1.5
Erich Hörtnagl,4.5,6.0,1.5
Kari Skogland,5.3,6.8,1.5
Tae-gyun Kim,4.5,6.0,1.5
Philip Saville,6.3,7.8,1.5
Noble Jones,5.900000000000001,7.400000000000001,1.5
Lúcia Murat,6.2,7.7,1.5
Matthieu Delaporte,5.2,6.7,1.5
Eugene Jarecki,5.400000000000001,6.900000000000001,1.5
Fabio Carpi,5.333333333333333,6.833333333333333,1.5
Chris Nelson,4.3,5.8,1.5
Paula Gaitán,5.8,7.3,1.5
Tom Putnam,4.8,6.3,1.5
Manjeet Maan,6.3,7.8,1.5
Roger Spottiswoode,5.8,7.3,1.5
Shane Meadows,5.7,7.2,1.5
Anne Zohra Berrached,5.599999999999999,7.099999999999999,1.5
Peter Sedufia,6.2,7.7,1.5
Kelly Makin,5.400000000000001,6.900000000000001,1.5
Thomas Stuber,5.400000000000001,6.900000000000001,1.5
Fernando González Molina,4.7,6.2,1.5
Bruce Le,5.8,7.3,1.5
Steven Vasquez,2.766666666666667,4.266666666666667,1.4999999999999996
Mike Kesey,3.7000000000000006,5.2,1.4999999999999996
Martin Owen,3.2000000000000006,4.7,1.4999999999999996
Wes Miller,3.1,4.6,1.4999999999999996
Jeff Chan,4.6,6.099999999999999,1.4999999999999991
Steve Carver,4.1,5.599999999999999,1.4999999999999991
Vladimir Shchegolkov,5.133333333333334,6.633333333333333,1.4999999999999991
Jeffrey Elmont,4.1,5.599999999999999,1.4999999999999991
Cyril Tuschi,6.099999999999999,7.566666666666667,1.4666666666666686
Tomislav Zaja,6.099999999999999,7.566666666666667,1.4666666666666686
Ed Herzog,5.433333333333334,6.900000000000001,1.4666666666666677
Karen Lam,3.9333333333333336,5.400000000000001,1.4666666666666677
R.J. Adams,7.3999999999999995,8.866666666666667,1.4666666666666677
Ashok Pati,6.133333333333333,7.6000000000000005,1.4666666666666677
D.W. Young,5.433333333333334,6.900000000000001,1.4666666666666677
Norbert Lechner,5.433333333333334,6.900000000000001,1.4666666666666677
José Carlos de Oliveira,4.933333333333334,6.400000000000001,1.4666666666666677
John H. Parr,3.733333333333333,5.2,1.4666666666666672
Kuno Becker,4.4,5.866666666666667,1.4666666666666668
Tim Skousen,6.2,7.666666666666667,1.4666666666666668
Prueksa Amaruji,4.4,5.866666666666667,1.4666666666666668
Timothy J. Nelson,5.2,6.666666666666667,1.4666666666666668
Mark Piznarski,5.2,6.666666666666667,1.4666666666666668
Can Candan,6.633333333333333,8.1,1.4666666666666668
Elena Altman,3.033333333333333,4.5,1.4666666666666668
Menetie T. Ejeye,4.766666666666667,6.233333333333333,1.4666666666666668
Mehdi Karampour,4.1,5.566666666666666,1.4666666666666668
Turner Clay,5.2,6.666666666666667,1.4666666666666668
Sam Shu-Pui Ho,4.4,5.866666666666667,1.4666666666666668
Ali Yorgancioglu,2.966666666666667,4.433333333333334,1.4666666666666668
Miguel Clara Vasconcelos,3.6333333333333333,5.1,1.4666666666666663
Tom Heinemann,6.733333333333333,8.2,1.466666666666666
Stefan Ludwig,7.033333333333334,8.5,1.466666666666666
Khashayar Mostafavi,6.533333333333334,8.0,1.466666666666666
Jose Quiroz,4.133333333333333,5.599999999999999,1.466666666666666
Alan Badoev,6.5,7.966666666666666,1.466666666666666
Pablo Chavarría Gutiérrez,6.733333333333333,8.2,1.466666666666666
T.A. Acierto,5.533333333333334,7.0,1.466666666666666
Gary T. McDonald,4.5,5.966666666666666,1.466666666666666
Robert Fritz,6.133333333333333,7.599999999999999,1.466666666666666
Kim Harrington,4.566666666666666,6.0,1.4333333333333336
Sandra Nashaat,5.566666666666666,7.0,1.4333333333333336
Lee Librado,5.266666666666667,6.7,1.4333333333333336
Catarina Mourão,5.266666666666667,6.7,1.4333333333333336
Sebastián Alarcón,4.066666666666666,5.5,1.4333333333333336
Ella Lemhagen,4.766666666666667,6.2,1.4333333333333336
Claus Bjerre,4.366666666666666,5.8,1.4333333333333336
Nicolas Wadimoff,6.066666666666666,7.5,1.4333333333333336
Nigel Dick,4.8,6.233333333333333,1.4333333333333336
Zeke Zelker,3.766666666666667,5.2,1.4333333333333331
Alper Caglar,6.766666666666667,8.2,1.4333333333333327
Renée Scheltema,6.900000000000001,8.333333333333334,1.4333333333333327
Eric Weston,4.7,6.133333333333333,1.4333333333333327
Feliks Falk,5.366666666666667,6.8,1.4333333333333327
Lisa Ohlin,5.066666666666667,6.5,1.4333333333333327
Christian Theede,4.666666666666667,6.099999999999999,1.4333333333333318
Peter Andrikidis,4.5,5.900000000000001,1.4000000000000012
Peeter Simm,5.599999999999999,7.0,1.4000000000000012
Noa Aharoni,6.599999999999999,8.0,1.4000000000000012
Griffin Dunne,6.099999999999999,7.5,1.4000000000000012
Yoshinori Kobayashi,5.0,6.400000000000001,1.4000000000000012
Kevin Phillips,6.599999999999999,8.0,1.4000000000000012
Michael P. Noens,6.5,7.900000000000001,1.4000000000000012
Rubaiyat Hossain,5.5,6.900000000000001,1.4000000000000012
Andrew Lancaster,6.0,7.400000000000001,1.4000000000000012
Martin Campbell,5.599999999999999,7.0,1.4000000000000012
Oleg Pogodin,6.0,7.400000000000001,1.4000000000000012
Sotiris Tsafoulias,6.5,7.900000000000001,1.4000000000000012
Leopoldo Laborde,5.5,6.900000000000001,1.4000000000000012
Da Peng,5.599999999999999,7.0,1.4000000000000012
Naoyoshi Shiotani,6.0,7.400000000000001,1.4000000000000012
Pascal Laugier,5.0,6.400000000000001,1.4000000000000012
Michael Adante,4.5,5.900000000000001,1.4000000000000012
David Freyne,5.599999999999999,7.0,1.4000000000000012
Emre Akay,4.0,5.400000000000001,1.4000000000000012
Douglas Tirola,5.599999999999999,7.0,1.4000000000000012
Manuel Carballo,4.5,5.900000000000001,1.4000000000000012
Kôta Yoshida,4.5,5.900000000000001,1.4000000000000012
Sabine Derflinger,6.099999999999999,7.5,1.4000000000000012
Juha Rinnekari,8.2,9.6,1.4000000000000004
George Bessudo,4.1,5.5,1.4000000000000004
Danny Draven,3.0,4.4,1.4000000000000004
David Lowery,5.3,6.7,1.4000000000000004
P.J. Woodside,4.7,6.1000000000000005,1.4000000000000004
Kukku Surendran,4.3999999999999995,5.8,1.4000000000000004
Diana Groó,4.8,6.2,1.4000000000000004
Veronica Kedar,5.1,6.5,1.4000000000000004
Yoshifumi Tsubota,5.8,7.2,1.4000000000000004
Denis Thybaud,4.3,5.7,1.4000000000000004
Sean Anders,5.8999999999999995,7.3,1.4000000000000004
Jean-Luc Léon,5.8,7.2,1.4000000000000004
Carlos Serrano Azcona,5.2,6.6000000000000005,1.4000000000000004
Hristos Nikoleris,5.8,7.2,1.4000000000000004
Masanori Tominaga,5.1,6.5,1.4000000000000004
Darius Marder,6.3,7.7,1.4000000000000004
Saket Chaudhary,6.3999999999999995,7.8,1.4000000000000004
Hari Sama,5.1,6.5,1.4000000000000004
Laurent Micheli,5.3,6.7,1.4000000000000004
Thor Klein,4.3,5.7,1.4000000000000004
Gareth Evans,4.8999999999999995,6.3,1.4000000000000004
William Riead,4.8,6.2,1.4000000000000004
Janusz Majewski,4.8,6.2,1.4000000000000004
Isioro Tokunbo Jaboro,7.0,8.4,1.4000000000000004
Bowie Lau,4.3,5.7,1.4000000000000004
Yoshitaka Yamaguchi,5.1,6.5,1.4000000000000004
Guddu Dhanoa,5.1,6.5,1.4000000000000004
Nuri Bilge Ceylan,7.0,8.4,1.4000000000000004
Robby Benson,5.1,6.5,1.4000000000000004
Don Schroeder,5.3,6.7,1.4000000000000004
Leste Chen,5.1,6.5,1.4000000000000004
Carles Balagué,5.2,6.6000000000000005,1.4000000000000004
Juan Mas,3.4,4.8,1.4
Janet Chun,3.9,5.3,1.4
Brad Twigg,3.1666666666666665,4.566666666666666,1.4
Zbigniew Kaminski,3.7000000000000006,5.1000000000000005,1.4
Frédéric Berthe,3.9,5.3,1.4
Christopher R. Mihm,5.533333333333334,6.933333333333334,1.3999999999999995
Clint Eastwood,6.1000000000000005,7.5,1.3999999999999995
Mel Gibson,6.7,8.1,1.3999999999999995
Damián Szifron,6.7,8.1,1.3999999999999995
Rakesh Ranjan Kumar,2.4,3.7999999999999994,1.3999999999999995
Orhan Tekeoglu,5.566666666666666,6.966666666666666,1.3999999999999995
James Mangold,6.7,8.1,1.3999999999999995
Thodoris Atheridis,5.6000000000000005,7.0,1.3999999999999995
Jonathan Haswell,7.2,8.6,1.3999999999999995
Laurie Weltz,5.1000000000000005,6.5,1.3999999999999995
Niklaus Hilber,6.1000000000000005,7.5,1.3999999999999995
Matej Minac,7.3,8.7,1.3999999999999995
Wolney Oliveira,6.6000000000000005,8.0,1.3999999999999995
Hynek Bocan,5.5,6.8999999999999995,1.3999999999999995
Betty Kaplan,4.9,6.3,1.3999999999999995
Berengar Pfahl,4.4,5.8,1.3999999999999995
Lee Galea,6.5,7.8999999999999995,1.3999999999999995
Céline Sciamma,6.7,8.1,1.3999999999999995
Umberto Lenzi,4.4,5.8,1.3999999999999995
Valeri Akhadov,5.1000000000000005,6.5,1.3999999999999995
Victoria Hochberg,4.9,6.3,1.3999999999999995
Lucas Figueroa,4.4,5.8,1.3999999999999995
Andrew Van Slee,3.7000000000000006,5.1,1.399999999999999
Todd Tucker,3.7000000000000006,5.1,1.399999999999999
Ray Griggs,3.2000000000000006,4.6,1.399999999999999
Bruce A. Evans,5.900000000000001,7.3,1.3999999999999986
Minoru Inao,5.900000000000001,7.3,1.3999999999999986
Baz Poonpiriya,6.2,7.599999999999999,1.3999999999999986
Takeshi Watanabe,5.2,6.599999999999999,1.3999999999999986
Jun'ichi Satô,5.7,7.099999999999999,1.3999999999999986
Josh Stewart,4.7,6.099999999999999,1.3999999999999986
David Frankel,5.400000000000001,6.8,1.3999999999999986
James Harkness,4.7,6.099999999999999,1.3999999999999986
Jonathan Elbers,5.2,6.599999999999999,1.3999999999999986
Jong-chan Yun,5.7,7.099999999999999,1.3999999999999986
Jay Kanzler,4.2,5.599999999999999,1.3999999999999986
Ludi Boeken,5.400000000000001,6.8,1.3999999999999986
Eric Meza,4.7,6.099999999999999,1.3999999999999986
Jorge Michel Grau,5.7,7.099999999999999,1.3999999999999986
Mark Joffe,6.2,7.599999999999999,1.3999999999999986
Vicente Villanueva,5.400000000000001,6.8,1.3999999999999986
Iván Mora Manzano,6.2,7.599999999999999,1.3999999999999986
Palatpol Mingpornpichit,5.2,6.599999999999999,1.3999999999999986
Woon-hak Baek,5.400000000000001,6.8,1.3999999999999986
Jean-François Laguionie,5.7,7.099999999999999,1.3999999999999986
Donatella Maiorca,5.2,6.599999999999999,1.3999999999999986
Ryuta Tasaki,6.2,7.599999999999999,1.3999999999999986
Andrew Piddington,4.7,6.099999999999999,1.3999999999999986
Ebrahim Ebrahimian,4.2,5.599999999999999,1.3999999999999986
Saso Podgorsek,6.366666666666667,7.733333333333334,1.3666666666666671
Brett Rapkin,5.833333333333333,7.2,1.3666666666666671
Leila Conners,6.033333333333334,7.400000000000001,1.3666666666666671
Jan Bucquoy,5.8,7.166666666666667,1.3666666666666671
Heiner Stadler,5.233333333333333,6.6000000000000005,1.3666666666666671
Cesar Montano,5.233333333333333,6.6000000000000005,1.3666666666666671
Surender Reddy,5.833333333333333,7.2,1.3666666666666671
Mattie Do,5.533333333333334,6.900000000000001,1.3666666666666671
Hani Hamdi,3.033333333333333,4.4,1.3666666666666671
Ezra Gould,3.1,4.466666666666667,1.3666666666666667
Cory Udler,3.4,4.766666666666667,1.3666666666666667
Roberto Monticello,4.6,5.966666666666666,1.3666666666666663
Deepak Balraj Vij,4.133333333333334,5.5,1.3666666666666663
Frank Howson,4.933333333333334,6.3,1.3666666666666663
Pascale Pouzadoux,5.433333333333334,6.8,1.3666666666666663
Aldo Salvini,5.2,6.566666666666666,1.3666666666666663
Fabio Conversi,5.066666666666667,6.433333333333334,1.3666666666666663
Stanley D. Jacobs,6.933333333333333,8.299999999999999,1.3666666666666663
Shabir Shrestha,6.900000000000001,8.266666666666667,1.3666666666666663
Jian Qi,6.2,7.566666666666666,1.3666666666666663
Luis Eduardo Reyes,4.733333333333333,6.099999999999999,1.3666666666666654
Ryûtarô Nakagawa,4.9,6.266666666666666,1.3666666666666654
Luis Ortega,5.566666666666666,6.900000000000001,1.3333333333333348
Kushan Nandy,5.566666666666666,6.900000000000001,1.3333333333333348
Nacer Khemir,7.099999999999999,8.433333333333334,1.3333333333333348
Gabriel Pelletier,5.066666666666666,6.400000000000001,1.3333333333333348
Ryôta Sakamaki,4.866666666666666,6.2,1.333333333333334
Abrar Hussain,7.0,8.333333333333334,1.333333333333334
Christopher Cannucciari,6.466666666666666,7.8,1.333333333333334
Matthew Roth,5.599999999999999,6.933333333333333,1.333333333333334
Fintan Connolly,4.8999999999999995,6.233333333333333,1.333333333333334
Neil Breen,4.1,5.433333333333334,1.333333333333334
Letia Clouston,4.466666666666666,5.8,1.333333333333334
Joe Begos,4.7,6.033333333333334,1.333333333333334
Radha Mohan,5.7,7.033333333333334,1.333333333333334
Jeff Thomas,3.4,4.733333333333333,1.3333333333333335
Eric England,3.8666666666666667,5.2,1.3333333333333335
Dmitriy Fiks,3.9,5.233333333333333,1.3333333333333335
Mohamed Samy,3.7999999999999994,5.133333333333333,1.3333333333333335
Aruna Raje,3.8666666666666667,5.2,1.3333333333333335
Kurt Knight,3.4666666666666663,4.8,1.3333333333333335
Richard Roy,5.366666666666667,6.7,1.333333333333333
T.L. Lankford,4.1,5.433333333333333,1.333333333333333
Takayuki Hamana,6.033333333333334,7.366666666666667,1.333333333333333
Peter Gilbert,5.8,7.133333333333333,1.333333333333333
Dan Reed,5.666666666666667,7.0,1.333333333333333
John Woodward,5.900000000000001,7.233333333333334,1.333333333333333
James E. Motluk,7.033333333333334,8.366666666666667,1.333333333333333
Manousos Manousakis,5.166666666666667,6.5,1.333333333333333
Biray Dalkiran,2.4,3.733333333333333,1.333333333333333
Ki-Yong Park,5.1,6.433333333333333,1.333333333333333
Kirk Wong,4.666666666666667,6.0,1.333333333333333
Julia Ivanova,6.233333333333333,7.566666666666666,1.333333333333333
Jeeva,5.866666666666667,7.2,1.333333333333333
Martin Asphaug,5.166666666666667,6.5,1.333333333333333
Yulong Guo,5.0,6.333333333333333,1.333333333333333
Les Blair,5.8,7.133333333333333,1.333333333333333
Casper Van Dien,3.266666666666667,4.6,1.3333333333333326
Aslaug Holm,6.266666666666667,7.599999999999999,1.3333333333333321
Marc Fusco,5.400000000000001,6.733333333333333,1.3333333333333321
Varda Bar-Kar,7.366666666666667,8.7,1.3333333333333321
Cooper Raiff,5.599999999999999,6.900000000000001,1.3000000000000025
Zacharias Mavroeidis,5.599999999999999,6.900000000000001,1.3000000000000025
David Mackenzie,5.599999999999999,6.900000000000001,1.3000000000000025
Tony Zierra,6.099999999999999,7.400000000000001,1.3000000000000025
Kwang-kyo Jin,5.599999999999999,6.900000000000001,1.3000000000000025
Jennifer M. Kroot,5.599999999999999,6.900000000000001,1.3000000000000025
Mo Scarpelli,6.599999999999999,7.900000000000001,1.3000000000000025
Namewee,6.099999999999999,7.400000000000001,1.3000000000000025
Alison Ellwood,6.099999999999999,7.400000000000001,1.3000000000000025
Ilmar Taska,4.1,5.400000000000001,1.3000000000000016
Mona Fastvold,5.1,6.400000000000001,1.3000000000000016
Nadine Labaki,7.099999999999999,8.4,1.3000000000000016
Pedro Vasconcelos,4.6,5.900000000000001,1.3000000000000016
Jean-Claude Janer,5.1,6.400000000000001,1.3000000000000016
Danny Green,5.1,6.400000000000001,1.3000000000000016
Hun-Su Park,4.6,5.900000000000001,1.3000000000000016
Brian Grant,5.1,6.400000000000001,1.3000000000000016
Gregor Nicholas,5.1,6.400000000000001,1.3000000000000016
Ivan Mitov,3.2999999999999994,4.6000000000000005,1.3000000000000012
Lemohang Jeremiah Mosese,5.8,7.1000000000000005,1.3000000000000007
Radha Bharadwaj,7.0,8.3,1.3000000000000007
Eva Jin,4.1000000000000005,5.400000000000001,1.3000000000000007
Daniel Kraus,5.633333333333333,6.933333333333334,1.3000000000000007
Tony Palmer,6.099999999999999,7.3999999999999995,1.3000000000000007
Frank Rainone,3.9,5.2,1.3000000000000003
Matthew Ninaber,2.7999999999999994,4.1,1.3000000000000003
Adamo P. Cultraro,3.4,4.7,1.3000000000000003
Vincent Soberano,3.6,4.9,1.3000000000000003
Michael Mongillo,2.9,4.2,1.3000000000000003
Nathaniel Warsh,3.2999999999999994,4.6,1.3000000000000003
Chad Burns,3.7999999999999994,5.1,1.3000000000000003
David Kellogg,2.9,4.2,1.3000000000000003
Mohamad Reza Rahmani,3.733333333333333,5.033333333333333,1.3000000000000003
Matt Berman,2.9,4.2,1.3000000000000003
Bahman Goodarzi,2.1999999999999997,3.5,1.3000000000000003
Ron Senkowski,3.9,5.2,1.3000000000000003
Richard Schenkman,3.9,5.2,1.3000000000000003
Melanie Mayron,5.7,7.0,1.2999999999999998
Ji-Yeong Hong,5.7,7.0,1.2999999999999998
Brian A. Metcalf,3.0,4.3,1.2999999999999998
Marco Orsini,7.2,8.5,1.2999999999999998
René Cardona III,6.5,7.8,1.2999999999999998
Craig Pryce,4.2,5.5,1.2999999999999998
Michael Damian,5.5,6.8,1.2999999999999998
Murat Aslan,4.0,5.3,1.2999999999999998
Reinhold Bilgeri,5.2,6.5,1.2999999999999998
Balaji Sakthivel,6.633333333333333,7.933333333333333,1.2999999999999998
Sunao Katabuchi,6.5,7.8,1.2999999999999998
Stuart Gillard,4.4,5.7,1.2999999999999998
Tsukasa Kishimoto,6.2,7.5,1.2999999999999998
Monthon Arayangkoon,4.2,5.5,1.2999999999999998
Jonathan Levine,5.5,6.8,1.2999999999999998
Toshikazu Nagae,4.366666666666667,5.666666666666667,1.2999999999999998
Richard Parry,5.7,7.0,1.2999999999999998
Abhishek Kapoor,5.5,6.8,1.2999999999999998
Maria Peters,6.0,7.3,1.2999999999999998
Susanna Edwards,4.4,5.7,1.2999999999999998
Jennifer Marchese,3.0,4.3,1.2999999999999998
Éric Lartigau,6.0,7.3,1.2999999999999998
Jason Paul Collum,4.833333333333333,6.133333333333333,1.2999999999999998
Morten Henriksen,5.7,7.0,1.2999999999999998
Christopher Coppola,4.0,5.3,1.2999999999999998
Adela Peeva,6.0,7.3,1.2999999999999998
Hiroshi Kurosaki,4.9,6.2,1.2999999999999998
Joud Saeed,6.0,7.3,1.2999999999999998
Sande Zeig,4.7,6.0,1.2999999999999998
Yan Cui,5.0,6.3,1.2999999999999998
Ka-Wai Kam,5.0,6.3,1.2999999999999998
Benoît Cohen,5.5,6.8,1.2999999999999998
Ildikó Enyedi,6.2,7.5,1.2999999999999998
Robert Krause,3.5,4.8,1.2999999999999998
Heidi Moore,4.4,5.7,1.2999999999999998
Adolf Winkelmann,5.2,6.5,1.2999999999999998
Julien Magnat,4.4,5.7,1.2999999999999998
Damien Chazelle,6.0,7.3,1.2999999999999998
Helga Reidemeister,6.7,8.0,1.2999999999999998
David Kleijwegt,6.7,8.0,1.2999999999999998
Nik Kacevski,4.7,6.0,1.2999999999999998
Pawel Pawlikowski,6.2,7.5,1.2999999999999998
Millicent Shelton,4.4,5.7,1.2999999999999998
Howard McCain,4.9,6.2,1.2999999999999998
Willem Baptist,6.5,7.8,1.2999999999999998
Akira Ikeda,5.5,6.8,1.2999999999999998
Fernando Fragata,4.7,6.0,1.2999999999999998
Éric Caravaca,6.0,7.3,1.2999999999999998
Ross MacGibbon,7.1000000000000005,8.4,1.2999999999999998
Michihito Fujii,5.7,7.0,1.2999999999999998
Ross Partridge,5.0,6.3,1.2999999999999998
Tanvir Mokammel,7.1000000000000005,8.4,1.2999999999999998
Chris Mason Johnson,5.2,6.5,1.2999999999999998
Arturo Sotto Díaz,6.2,7.5,1.2999999999999998
Hernán Findling,2.8000000000000003,4.1,1.2999999999999994
Valerio Zanoli,2.7000000000000006,4.0,1.2999999999999994
Song Il-gon,6.400000000000001,7.7,1.299999999999999
Lee Sang-Bin,5.3,6.599999999999999,1.299999999999999
Adam Simon,5.900000000000001,7.2,1.299999999999999
Hannah Fidell,4.8,6.099999999999999,1.299999999999999
Sanjeewa Pushpakumara,5.8,7.099999999999999,1.299999999999999
Julien Temple,6.400000000000001,7.7,1.299999999999999
Michael Moore,5.900000000000001,7.2,1.299999999999999
Diego Bonuccelli,6.533333333333334,7.833333333333333,1.299999999999999
Antti-Jussi Annila,5.8,7.099999999999999,1.299999999999999
Frank Piasecki Poulsen,5.8,7.099999999999999,1.299999999999999
Ali Mosaffa,5.900000000000001,7.2,1.299999999999999
Colm McCarthy,5.3,6.599999999999999,1.299999999999999
Levan Gabriadze,5.900000000000001,7.2,1.299999999999999
Nikola Vukcevic,4.8,6.099999999999999,1.299999999999999
Trong Ninh Luu,5.900000000000001,7.2,1.299999999999999
Ti West,4.8,6.099999999999999,1.299999999999999
Todd Haynes,6.3,7.599999999999999,1.299999999999999
Keva Rosenfeld,6.3,7.599999999999999,1.299999999999999
Luke Greenfield,4.8,6.099999999999999,1.299999999999999
Anna-Karin Grönroos,6.3,7.599999999999999,1.299999999999999
Travis Fine,4.8,6.099999999999999,1.299999999999999
Rick Ostermann,6.3,7.599999999999999,1.299999999999999
Tom Lass,5.400000000000001,6.7,1.299999999999999
László Csuja,5.8,7.099999999999999,1.299999999999999
Luke Massey,4.3,5.599999999999999,1.299999999999999
Julia C. Kaiser,4.3,5.599999999999999,1.299999999999999
Feng Mei,7.400000000000001,8.7,1.299999999999998
Jack Ersgard,4.133333333333333,5.400000000000001,1.2666666666666684
P. Sheshadri,7.099999999999999,8.366666666666667,1.2666666666666684
Jenn Page,6.133333333333333,7.400000000000001,1.2666666666666684
Tomoo Haraguchi,5.133333333333333,6.400000000000001,1.2666666666666684
M. dot Strange,5.633333333333333,6.900000000000001,1.2666666666666684
Paul J. Lane,6.099999999999999,7.366666666666667,1.2666666666666684
Peder Hamdahl Næss,5.633333333333333,6.900000000000001,1.2666666666666684
Joe D'Amato,3.633333333333333,4.9,1.2666666666666675
Maria Zmarz-Koczanowicz,6.333333333333333,7.6000000000000005,1.2666666666666675
Michka Saal,5.8999999999999995,7.166666666666667,1.2666666666666675
Christoph Schaub,5.266666666666667,6.533333333333334,1.2666666666666675
Sergey A.,7.5,8.766666666666667,1.2666666666666675
Glenn Payne,3.733333333333333,5.0,1.266666666666667
Michael Mclaren,2.7999999999999994,4.066666666666666,1.266666666666667
Siva,5.233333333333333,6.5,1.2666666666666666
Walter Hugo Khouri,5.0,6.266666666666667,1.2666666666666666
Kantemir Balagov,5.933333333333334,7.2,1.2666666666666666
Hervé Pierre-Gustave,4.666666666666667,5.933333333333334,1.2666666666666666
Kristina Kjellin,4.933333333333334,6.2,1.2666666666666666
Kishan Shah,5.433333333333334,6.7,1.2666666666666666
Francesca Mazzoleni,5.233333333333333,6.5,1.2666666666666666
Steve Lawson,2.4,3.6666666666666665,1.2666666666666666
Richard Ciupka,4.5,5.766666666666667,1.2666666666666666
Ryôichi Kimizuka,4.933333333333334,6.2,1.2666666666666666
Steven Lo,4.8,6.066666666666666,1.2666666666666666
Bill Guttentag,5.8,7.066666666666666,1.2666666666666666
Ravi C. Kumar,5.5,6.766666666666667,1.2666666666666666
Russ Parr,4.3,5.566666666666666,1.2666666666666666
Bipin Prabhakar,3.533333333333333,4.8,1.2666666666666666
D. David Morin,6.3,7.566666666666666,1.2666666666666666
Andrew Morahan,4.4,5.666666666666667,1.2666666666666666
Yusuf Kurçenli,6.233333333333333,7.5,1.2666666666666666
M. Legend Brown,6.1000000000000005,7.366666666666667,1.2666666666666666
Lars Becker,4.933333333333334,6.2,1.2666666666666666
Joshua Oppenheimer,7.033333333333334,8.3,1.2666666666666666
Simone Bitton,6.533333333333334,7.8,1.2666666666666657
Jerry Rees,5.7,6.966666666666666,1.2666666666666657
Paul Mazursky,5.400000000000001,6.666666666666667,1.2666666666666657
Beom-gu Cho,5.333333333333333,6.599999999999999,1.2666666666666657
Gary Leva,5.900000000000001,7.166666666666667,1.2666666666666657
Sergey Loban,6.333333333333333,7.599999999999999,1.2666666666666657
Cheng Chow,4.666666666666667,5.933333333333333,1.2666666666666657
Rotimi Rainwater,6.333333333333333,7.599999999999999,1.2666666666666657
Sumitra Peries,6.566666666666667,7.833333333333333,1.2666666666666657
Chusy,6.866666666666667,8.133333333333333,1.2666666666666657
Sakari Kirjavainen,5.333333333333333,6.599999999999999,1.2666666666666657
Amit Gupta,4.95,6.2,1.25
Bladimir Abud,7.566666666666666,8.8,1.2333333333333343
Avi Belkin,6.166666666666667,7.400000000000001,1.2333333333333343
Ronnie Brolin,4.666666666666667,5.900000000000001,1.2333333333333343
Tarek Alarian,6.166666666666667,7.400000000000001,1.2333333333333343
Yeon-woo Lee,5.466666666666666,6.7,1.2333333333333343
Tommy Avallone,5.966666666666666,7.2,1.2333333333333343
Kari Väänänen,5.599999999999999,6.833333333333333,1.2333333333333343
Ariel Vromen,5.466666666666666,6.7,1.2333333333333343
Timothy Alan Richardson,6.433333333333334,7.666666666666667,1.2333333333333334
Klaus Maria Brandauer,5.5,6.733333333333333,1.2333333333333334
Hyun-seung Lee,5.066666666666666,6.3,1.2333333333333334
Antonio Bonifacio,4.1,5.333333333333333,1.2333333333333334
Yasutake Torii,3.9333333333333336,5.166666666666667,1.2333333333333334
Saurabh Shukla,4.933333333333334,6.166666666666667,1.2333333333333334
Kels Goodman,4.566666666666666,5.8,1.2333333333333334
Nobuteru Uchida,5.7,6.933333333333334,1.2333333333333334
Steven Cantor,6.5,7.733333333333333,1.2333333333333334
Doris Yeung,6.066666666666666,7.3,1.2333333333333334
Erdal Murat Aktas,2.2,3.4333333333333336,1.2333333333333334
Daniel Peterson,4.333333333333333,5.566666666666666,1.2333333333333334
César Rodrigues,3.8666666666666667,5.1,1.233333333333333
Chuck Norfolk,3.8666666666666667,5.1,1.233333333333333
Shinpei Hayashiya,3.9,5.133333333333333,1.233333333333333
Theophilus Lacey,2.7000000000000006,3.9333333333333336,1.233333333333333
Ángel Alonso,3.266666666666667,4.5,1.233333333333333
Braden Croft,3.766666666666667,5.0,1.233333333333333
Cheyenne Picardo,4.9,6.133333333333333,1.2333333333333325
Frank Henenlotter,5.666666666666667,6.8999999999999995,1.2333333333333325
Gabe Torres,5.900000000000001,7.133333333333333,1.2333333333333316
Yoshiyuki Kishi,5.900000000000001,7.133333333333333,1.2333333333333316
Nikita Lavretski,5.900000000000001,7.133333333333333,1.2333333333333316
Janjot Singh,7.599999999999999,8.8,1.200000000000002
Mihály Schwechtje,7.099999999999999,8.3,1.200000000000002
Andrzej Fidyk,6.2,7.400000000000001,1.200000000000001
Theo Davies,5.7,6.900000000000001,1.200000000000001
Ilgar Najaf,6.2,7.400000000000001,1.200000000000001
Belinda Chayko,5.2,6.400000000000001,1.200000000000001
Miguel Courtois,5.2,6.400000000000001,1.200000000000001
Bijukumar Damodaran,6.7,7.900000000000001,1.200000000000001
Edgar Reitz,6.7,7.900000000000001,1.200000000000001
Stevan Filipovic,5.7,6.900000000000001,1.200000000000001
Paul King,6.599999999999999,7.8,1.200000000000001
Iram Haq,6.2,7.400000000000001,1.200000000000001
Gabriel Bartalos,4.2,5.400000000000001,1.200000000000001
